Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
20	1.3361262202262878	100962	5012	1306.0073998496423	-102.93585	50.05293	-13.060928	-279.17624	94.56603773584905	20.963138748461674	1089
21	1.456276500225067	106011	5049	700.3996307141232	-106.55577	51.866398	-17.661133	-269.70923	99.0	20.702372697208347	1140
22	1.5228837410608926	111068	5057	1265.4933008001499	-110.968124	64.17603	-8.339464	-274.3982	109.93478260869566	19.846587894136807	1186
23	1.5910821278889975	116099	5031	1229.598300038616	-94.250984	43.16907	-4.294903	-209.1912	104.8125	21.85049222367008	1234
24	1.658618172009786	121116	5017	1238.2124874746366	-93.315506	60.659813	-9.050903	-250.43494	106.74468085106383	23.493292918026334	1281
25	1.7286508560180665	126123	5007	1191.6735092150805	-86.91397	58.341866	41.398026	-245.17201	113.79545454545455	27.980171181371336	1325
26	1.80024809439977	131209	5086	1184.0296561483317	-77.26979	53.53837	21.237846	-261.80408	121.0952380952381	31.48152105284072	1367
27	1.9055809100468954	136231	5022	794.6614815480476	-95.277115	70.552895	30.835861	-264.7637	162.0	155.28080703119127	1398
28	1.978953274091085	141255	5024	1141.2939825754868	-69.45937	58.77117	35.758636	-269.4126	139.55555555555554	30.677936737485062	1434
29	2.0741965651512144	146273	5018	878.149942424003	-75.06666	55.744583	58.63707	-205.2219	173.0344827586207	159.78400998041738	1463
30	2.1548107186953227	151375	5102	1054.9014283954418	-70.95117	50.481846	30.537712	-197.66653	164.58064516129033	45.55590269714243	1494
31	2.2370378295580546	156487	5112	1036.2141496537226	-87.75877	84.26246	-3.1493397	-438.61847	170.4	49.325855289087485	1524
32	2.3166980504989625	161490	5003	1046.8132297107725	-55.242783	65.30562	28.710266	-313.0139	166.76666666666668	42.2237558201015	1554
33	2.457743974526723	166533	5043	595.9271293342777	-65.321144	69.81128	29.703205	-218.30048	252.15	251.8087121209272	1574
34	2.5776524742444358	171757	5224	726.14254363864	-41.713062	74.96147	49.316658	-256.3588	217.66666666666666	178.42100648621943	1598
35	2.6875640114148456	176821	5064	767.9273894929742	-31.15037	61.92197	65.431	-190.31912	220.17391304347825	173.4798953829503	1621
36	2.8315199494361876	182276	5455	631.5784796687957	-29.840132	53.938187	75.16826	-173.3586	259.76190476190476	244.79591203439819	1642
37	2.9903890093167624	187712	5436	570.3006592382108	-9.853068	29.067377	32.96694	-91.59084	209.07692307692307	229.66797490774556	1668
38	3.138453229268392	193579	5867	660.4396556092324	-13.267721	30.053255	40.28655	-76.0776	234.68	227.58044204192942	1693
39	3.253576072057088	199446	5867	849.4323013374392	-0.6631967	38.98961	91.7078	-74.07555	202.31034482758622	154.03718840015847	1722
40	3.3792948365211486	204542	5096	675.6223309989033	-6.9762244	58.701366	84.76623	-222.66869	242.66666666666666	228.7357246825072	1743
41	3.6763970692952475	210511	5969	334.8510028363186	-14.507702	72.72689	61.004192	-242.1911	314.1578947368421	303.02792352796985	1762
42	3.830122681458791	215971	5460	591.9861572707895	-8.330314	49.547485	77.20477	-176.8972	248.1818181818182	240.22387973866006	1784
43	3.965990336736043	220998	5027	616.6805322516527	8.191385	29.627846	105.79815	-46.237473	251.35	251.56813689336732	1804
44	4.169873102506002	226781	5783	472.75520006336757	1.7945521	43.662933	74.42064	-137.50111	304.36842105263156	301.8309409214154	1823
45	4.299248965581258	231916	5135	661.542048443265	1.3113192	27.040253	81.250694	-53.123234	256.75	211.83339562023735	1843
46	4.509894331296285	237691	5775	456.9416198032526	5.5241265	48.092873	57.694958	-136.66803	444.2307692307692	370.4870295344419	1856
47	4.695203709602356	242735	5044	453.67952544539565	-88.708206	110.71836	49.797485	-267.40796	504.4	316.7415981521846	1866
48	4.907867697874705	247905	5170	405.19627797708307	-96.21367	92.09301	25.643173	-240.10655	646.25	269.7794237891393	1874
49	5.139530078570048	252917	5012	360.5902883063374	-77.99981	98.79402	43.719826	-237.39432	716.0	255.55765354556354	1881
50	5.397871927420298	258088	5171	333.6084747296965	-97.67444	125.8767	14.81687	-363.81387	861.8333333333334	270.0854288718458	1887
51	5.69104155699412	264069	5981	340.0264887994759	-80.90613	58.328205	-5.7984924	-194.14574	854.4285714285714	232.7517728291281	1894
52	5.935107831160227	269361	5292	361.3870035561268	-101.8791	81.16097	2.6845093	-224.58943	882.0	129.83836104942176	1900
53	6.229296803474426	274811	5450	308.7639126203635	-84.78585	103.50706	52.198364	-253.99594	908.3333333333334	134.97119034157706	1906
54	6.50313081741333	280066	5255	319.84734907205006	-51.913254	88.20286	27.257286	-198.58615	875.8333333333334	174.1842096428057	1912
55	6.824781620502472	285592	5526	286.3398607278115	14.468516	24.610653	49.326523	-18.972775	789.4285714285714	331.9043998085064	1919
56	7.073257033030192	290750	5158	345.98372351367925	51.786816	20.773546	78.81086	21.199518	859.6666666666666	311.5588048649707	1925
57	7.354103382428487	296105	5355	317.7951898137552	40.273384	35.67514	87.63747	-16.097786	765.0	369.98687235398734	1932
58	7.601222348213196	301317	5212	351.52468619042327	79.46406	21.398771	108.7431	44.41957	868.6666666666666	291.4341930674726	1938
59	7.830176178614298	306741	5424	394.8502306160616	41.879356	72.080185	119.65065	-122.81828	678.0	407.68278109333977	1946
60	8.049451196193695	312713	5972	453.93118426690774	77.06999	48.748127	143.9824	-15.839882	542.9090909090909	416.68725018028795	1957
61	8.42260884443919	318168	5455	243.64507722790455	96.67351	56.186954	149.23096	11.559948	681.875	409.4119067333045	1965
62	8.55347224076589	323248	5080	647.0141699531985	34.60951	41.22722	145.81339	-7.8401375	282.22222222222223	321.2359042399207	1983
63	8.673022091388702	328450	5202	725.271152128952	21.401203	49.944855	145.47229	-49.6502	260.1	311.2511686725048	2003
64	8.791104046503703	333480	5030	710.0011761923722	26.82667	46.073074	181.93333	-34.522453	239.52380952380952	263.67072160766463	2024
65	8.923079800605773	339439	5959	752.5660841939385	27.836535	67.548195	219.34235	-73.625916	248.29166666666666	286.9838089461185	2048
66	9.047325956821442	344682	5243	703.3383971150466	52.778008	84.733604	221.41696	-37.932655	374.5	305.31640496844767	2062
67	9.211888690789541	350604	5922	599.791474067299	67.05047	87.80372	206.96054	-53.04705	493.5	375.0167774024695	2074
68	9.347696542739868	355816	5212	639.656405334186	84.20987	68.534874	167.99557	-19.731056	651.5	377.18761909691574	2082
69	9.537886814276378	361672	5856	513.1833554205685	79.76577	59.387657	154.72504	1.572834	650.6666666666666	389.6297387691722	2091
70	9.715404502550761	367573	5901	554.0455682365676	82.78345	61.101692	169.3208	-11.2258	655.6666666666666	383.9719318445613	2100
71	9.894779121875763	373068	5495	510.5823031132235	86.18203	68.62847	156.49905	-29.082418	785.0	338.51608951000077	2107
72	10.06325660943985	379062	5994	592.9784690531719	167.9951	28.741558	197.47647	120.3038	999.0	0.0	2113
73	10.245373328526815	384269	5207	476.54111117002486	128.99718	62.15487	180.81206	-0.8465042	867.8333333333334	293.29758304872246	2119
74	10.422604131698609	389624	5355	503.59782896300004	125.25974	44.715317	181.81136	43.275826	765.0	371.46774518696196	2126
75	10.594016520182292	394855	5231	508.6376917602954	121.43522	38.583485	147.09398	37.144047	871.8333333333334	284.35331113872326	2132
76	10.780283168951671	400096	5241	468.96609594239374	112.94852	53.26244	161.34486	26.320488	873.5	280.6265311762236	2138
77	11.072364286581676	406090	5994	342.03496820090004	103.04398	35.060596	142.36086	35.903988	999.0	0.0	2144
78	11.343947792053223	412084	5994	367.84978403071574	88.470085	20.90244	124.69928	65.97672	999.0	0.0	2150
79	11.645675404866536	418078	5994	331.0999794483695	67.88981	23.586048	114.67795	40.09129	999.0	0.0	2156
80	11.906135777632395	424072	5994	383.5597676658976	102.52436	16.861755	126.86708	78.398636	999.0	0.0	2162
81	12.658648963769277	430066	5994	132.75594445516305	82.32774	18.447287	101.31305	51.84857	999.0	0.0	2168
82	12.98370212316513	436060	5994	307.3496073583193	86.86231	33.036243	131.71335	24.99945	999.0	0.0	2174
83	13.295735267798106	442054	5994	320.16367010740635	108.27288	24.201101	130.971	66.83529	999.0	0.0	2180
84	13.581575826803844	448048	5994	349.5028844493639	105.76279	20.527924	129.94147	80.3049	999.0	0.0	2186
85	13.80278240442276	453749	5701	429.5500753643358	70.02401	52.46235	134.29196	-14.709511	814.4285714285714	291.8335421546513	2193
86	14.077457988262177	459743	5994	363.70915082444225	113.94845	16.283587	133.39961	95.33443	999.0	0.0	2199
87	14.2879891316096	465258	5515	436.6051893979675	115.87905	40.873676	197.60402	75.23258	919.1666666666666	178.51276020373322	2205
88	14.541671681404114	470850	5592	367.39456419437187	115.97558	62.457195	239.83144	23.957428	798.8571428571429	261.13129077230127	2212
89	14.751380228996277	476657	5807	461.526199052114	137.09651	81.03343	268.2976	4.0323944	829.5714285714286	250.76503352903154	2219
90	14.91428756316503	481804	5147	526.5919420569601	105.55373	130.54001	248.52254	-172.8626	514.7	261.467034250974	2229
91	15.064291814963022	487023	5219	579.8954177314052	176.97069	96.78178	268.57294	-11.329262	401.46153846153845	214.41570528894616	2242
92	15.205660808086396	492066	5043	594.5655809259357	84.8835	91.00595	246.65283	-12.873909	504.3	331.7797612875143	2252
93	15.362399768829345	497791	5725	608.7817185913468	123.711716	95.702095	283.78906	5.16597	408.92857142857144	260.09626357664314	2266
94	15.496786904335021	502817	5026	623.3475315708237	97.82692	102.18002	251.96646	-41.79455	359.0	206.05027125853118	2280
95	15.615079021453857	507958	5141	724.3767285478194	36.387596	92.71538	247.92596	-83.94484	270.57894736842104	130.5398974258238	2299
96	15.750471262137095	513000	5042	620.6906472852196	82.233734	107.68745	264.6279	-106.873024	336.1333333333333	228.87489061833662	2314
97	15.88873698314031	518305	5305	639.4992250547959	82.70209	118.822426	260.24677	-178.58156	312.05882352941177	198.2800961765764	2331
98	16.001900068918864	523634	5329	784.8936676944304	45.288574	107.0435	257.55603	-186.8219	266.45	87.146701027635	2351
99	16.109694532553355	528646	5012	774.9666547802218	57.457535	113.847305	248.59605	-157.0666	278.44444444444446	102.2547049839665	2369
100	16.245159697532653	533777	5131	631.3032890762427	78.14713	130.32521	248.61774	-93.13849	342.06666666666666	105.84042495925438	2384
