Iteration	Time	Timesteps	MeanReturn	BestMeanReturn	Episodes	Exploration
149000	11.355132778485617	149999	163.03822477085473	163.34054973890596	431	0.02
150000	11.419748361905416	150999	164.2008011638081	164.2008011638081	434	0.02
151000	11.480781098206839	151999	166.99038400482092	166.99038400482092	438	0.02
152000	11.545611119270324	152999	167.04927978919	167.04927978919	440	0.02
153000	11.611609848340352	153999	169.78431203078736	169.78431203078736	443	0.02
154000	11.69191929101944	154999	169.4098466870434	169.78431203078736	444	0.02
155000	11.768842287858327	155999	169.22499266463208	169.78431203078736	445	0.02
156000	11.830991991360982	156999	174.75100931242582	174.75100931242582	450	0.02
157000	11.89730091492335	157999	177.78280560667932	177.78280560667932	452	0.02
158000	11.95990393559138	158999	182.63599820460388	182.63599820460388	456	0.02
159000	12.022374562422435	159999	180.3771154839474	182.63599820460388	460	0.02
160000	12.087837235132854	160999	182.44736926287925	182.63599820460388	464	0.02
161000	12.399849116802216	161999	184.37779477373178	184.37779477373178	467	0.02
162000	12.469543099403381	162999	185.8064714884263	185.8064714884263	470	0.02
163000	12.529320458571116	163999	188.62583003303774	188.62583003303774	475	0.02
164000	12.591192813714345	164999	191.05351800373367	191.05351800373367	477	0.02
165000	12.664661848545075	165999	189.77546878268964	191.05351800373367	480	0.02
166000	12.731195040543874	166999	189.64285449440465	191.05351800373367	482	0.02
167000	12.795354489485423	167999	188.42215850638786	191.05351800373367	486	0.02
168000	12.864431520303091	168999	184.39552759706012	191.05351800373367	489	0.02
169000	12.926925587654114	169999	184.57834196505794	191.05351800373367	492	0.02
170000	13.006666123867035	170999	183.35957284747136	191.05351800373367	494	0.02
171000	13.066763957341513	171999	181.30895680496616	191.05351800373367	497	0.02
172000	13.132552818457286	172999	183.979790487738	191.05351800373367	500	0.02
173000	13.20276966492335	173999	184.22887568336685	191.05351800373367	503	0.02
174000	13.270055683453878	174999	180.56823413093258	191.05351800373367	509	0.02
175000	13.333808875083923	175999	180.566659658277	191.05351800373367	512	0.02
176000	13.411478420098623	176999	176.83007243727263	191.05351800373367	514	0.02
177000	13.479793278376262	177999	179.42384082753034	191.05351800373367	517	0.02
178000	13.544373643398284	178999	181.264505102637	191.05351800373367	521	0.02
179000	13.613413699467976	179999	180.96952319389783	191.05351800373367	522	0.02
180000	13.679180097579955	180999	183.48310301839402	191.05351800373367	526	0.02
181000	14.21413548787435	181999	176.4402818371927	191.05351800373367	531	0.02
182000	14.27194139957428	182999	173.56107987749246	191.05351800373367	535	0.02
183000	14.332533327738444	183999	174.36591332910564	191.05351800373367	539	0.02
184000	14.393690093358357	184999	174.90813188718244	191.05351800373367	543	0.02
185000	14.474824500083923	185999	176.75848863337697	191.05351800373367	544	0.02
186000	14.538888629277547	186999	176.84457301402006	191.05351800373367	547	0.02
187000	14.610174055894216	187999	178.6168424062051	191.05351800373367	548	0.02
188000	14.678216739495594	188999	170.77791700218654	191.05351800373367	551	0.02
189000	14.741145984331768	189999	163.50390644181596	191.05351800373367	555	0.02
190000	14.809747811158498	190999	160.6415835099032	191.05351800373367	556	0.02
191000	14.873108847935994	191999	156.17644647516758	191.05351800373367	561	0.02
192000	14.94649567604065	192999	158.10283512719207	191.05351800373367	562	0.02
193000	15.026255921522777	193999	155.71775386467397	191.05351800373367	563	0.02
194000	15.104736677805583	194999	155.08747436553492	191.05351800373367	564	0.02
195000	15.18229530652364	195999	153.06350020988822	191.05351800373367	567	0.02
196000	15.243987425168354	196999	147.20222528448184	191.05351800373367	573	0.02
197000	15.318168421586355	197999	144.77902053114184	191.05351800373367	574	0.02
198000	15.385487135251363	198999	144.30040585953213	191.05351800373367	576	0.02
199000	15.45481119553248	199999	141.92688970553618	191.05351800373367	579	0.02
200000	15.534475819269817	200999	135.7061372803858	191.05351800373367	581	0.02
201000	16.06784433921178	201999	136.3357402092542	191.05351800373367	584	0.02
202000	16.15230952501297	202999	133.46030532628455	191.05351800373367	585	0.02
203000	16.23544119199117	203999	132.31264933576344	191.05351800373367	586	0.02
204000	16.31688545147578	204999	131.07093735492933	191.05351800373367	588	0.02
205000	16.38755520582199	205999	130.40082688774118	191.05351800373367	590	0.02
206000	16.452342247962953	206999	132.75015174878746	191.05351800373367	593	0.02
207000	16.524388853708903	207999	132.61860161498956	191.05351800373367	596	0.02
208000	16.584235997994742	208999	136.19707296645976	191.05351800373367	600	0.02
209000	16.663824657599132	209999	131.68408242155084	191.05351800373367	603	0.02
210000	16.738838354746502	210999	132.69304613667376	191.05351800373367	604	0.02
211000	16.812201154232024	211999	132.20617155389186	191.05351800373367	607	0.02
212000	16.892478017012277	212999	131.58132102873444	191.05351800373367	609	0.02
213000	16.95948178768158	213999	129.89386123980387	191.05351800373367	610	0.02
214000	17.022201987107596	214999	133.61903544670716	191.05351800373367	613	0.02
215000	17.082612216472626	215999	131.78940065209747	191.05351800373367	619	0.02
216000	17.15829170544942	216999	129.20205401406827	191.05351800373367	620	0.02
217000	17.22788578271866	217999	128.89303263911484	191.05351800373367	623	0.02
218000	17.291077045599618	218999	129.05639036624177	191.05351800373367	626	0.02
219000	17.357568434874217	219999	131.88590484688575	191.05351800373367	628	0.02
220000	17.436644140879313	220999	129.153179844895	191.05351800373367	629	0.02
221000	17.62592436869939	221999	134.7650663588983	191.05351800373367	633	0.02
222000	17.691541437307993	222999	127.29672192406053	191.05351800373367	635	0.02
223000	17.74936589797338	223999	122.29164761038516	191.05351800373367	641	0.02
224000	17.816106263796488	224999	117.95733847779613	191.05351800373367	644	0.02
225000	17.876224068800607	225999	119.29780263203806	191.05351800373367	647	0.02
226000	17.949590440591177	226999	117.50617950734994	191.05351800373367	648	0.02
227000	18.01084853808085	227999	125.95818629879972	191.05351800373367	651	0.02
228000	18.080763308207192	228999	130.5062021650044	191.05351800373367	652	0.02
229000	18.14076877037684	229999	142.45354202559946	191.05351800373367	657	0.02
230000	18.202235956986744	230999	143.57441974683755	191.05351800373367	661	0.02
231000	18.274950178464255	231999	146.7668662225213	191.05351800373367	663	0.02
232000	18.34801999727885	232999	147.77655105637862	191.05351800373367	666	0.02
233000	18.411052068074543	233999	152.36514902134343	191.05351800373367	670	0.02
234000	18.505870135625205	234999	152.39026494789312	191.05351800373367	671	0.02
235000	18.580260916550955	235999	152.66928005851676	191.05351800373367	672	0.02
236000	18.64858208100001	236999	154.7301303441627	191.05351800373367	674	0.02
237000	18.725798892974854	237999	153.77937647728197	191.05351800373367	676	0.02
238000	18.810319538911184	238999	152.55154786517573	191.05351800373367	678	0.02
239000	18.882776900132498	239999	157.51811929498112	191.05351800373367	681	0.02
240000	18.968080866336823	240999	154.8017735759339	191.05351800373367	684	0.02
241000	19.324148571491243	241999	157.65685819792225	191.05351800373367	686	0.02
242000	19.38326543966929	242999	149.31772657126055	191.05351800373367	692	0.02
243000	19.447635885079702	243999	151.83023431890555	191.05351800373367	695	0.02
244000	19.50921601454417	244999	137.79077808114153	191.05351800373367	701	0.02
245000	19.570338249206543	245999	140.26359427340373	191.05351800373367	707	0.02
246000	19.63017168442408	246999	145.46562748801486	191.05351800373367	710	0.02
247000	19.69802207549413	247999	145.68050603780765	191.05351800373367	713	0.02
248000	19.773047387599945	248999	145.6034489983331	191.05351800373367	714	0.02
249000	19.841295635700227	249999	148.02390664407136	191.05351800373367	717	0.02
250000	19.908659708499908	250999	151.48476022676178	191.05351800373367	721	0.02
251000	19.971689979235332	251999	148.81426250891735	191.05351800373367	724	0.02
252000	20.03228778441747	252999	136.2040785341591	191.05351800373367	730	0.02
253000	20.100710292657215	253999	132.51925791849615	191.05351800373367	732	0.02
254000	20.170059728622437	254999	139.8713554119337	191.05351800373367	735	0.02
255000	20.234588611125947	255999	128.54926120545733	191.05351800373367	741	0.02
256000	20.29120951096217	256999	122.71690182319075	191.05351800373367	747	0.02
257000	20.354145006338754	257999	111.73661641699469	191.05351800373367	752	0.02
258000	20.441180904706318	258999	104.19335415969384	191.05351800373367	754	0.02
259000	20.506247047583262	259999	96.02020683059644	191.05351800373367	757	0.02
260000	20.568757033348085	260999	96.72293049284346	191.05351800373367	759	0.02
261000	21.11088473002116	261999	97.74375168400809	191.05351800373367	761	0.02
262000	21.175052642822266	262999	89.72087805657094	191.05351800373367	765	0.02
263000	21.244211264451344	263999	86.07577877737204	191.05351800373367	768	0.02
264000	21.3020876844724	264999	67.97361039820082	191.05351800373367	775	0.02
265000	21.367170286178588	265999	68.37566759044427	191.05351800373367	778	0.02
266000	21.436723641554515	266999	60.50769789562094	191.05351800373367	781	0.02
267000	21.503968660036723	267999	53.44224331140123	191.05351800373367	787	0.02
268000	21.566476651032765	268999	56.34463783902678	191.05351800373367	792	0.02
269000	21.628536279996236	269999	47.26875264052458	191.05351800373367	795	0.02
270000	21.689131967226665	270999	47.968666077579456	191.05351800373367	799	0.02
271000	21.770364638169607	271999	55.25565968674595	191.05351800373367	800	0.02
272000	21.835589973131814	272999	39.82068861079797	191.05351800373367	806	0.02
273000	21.903916732470194	273999	40.32924721111743	191.05351800373367	809	0.02
274000	21.964798593521117	274999	15.002119583248257	191.05351800373367	816	0.02
275000	22.032014763355257	275999	14.643072851428775	191.05351800373367	817	0.02
276000	22.09173032840093	276999	0.343783883702681	191.05351800373367	824	0.02
277000	22.151158650716145	277999	-10.696314036989957	191.05351800373367	831	0.02
278000	22.213002610206605	278999	-19.186993645749443	191.05351800373367	837	0.02
279000	22.271471265951792	279999	-32.37516630218549	191.05351800373367	843	0.02
280000	22.32881685098012	280999	-43.52341906575879	191.05351800373367	853	0.02
281000	22.571265284220377	281999	-66.70022537570024	191.05351800373367	864	0.02
282000	22.629037050406136	282999	-78.27312249160032	191.05351800373367	872	0.02
283000	22.68798230489095	283999	-92.10301362914448	191.05351800373367	880	0.02
284000	22.74931287765503	284999	-120.0989051037036	191.05351800373367	891	0.02
285000	22.810023709138235	285999	-144.31125690952481	191.05351800373367	900	0.02
286000	22.880392217636107	286999	-150.72314963230298	191.05351800373367	904	0.02
287000	22.93715108235677	287999	-165.17465993354233	191.05351800373367	914	0.02
288000	22.997029836972555	288999	-175.98137882889552	191.05351800373367	925	0.02
289000	23.063580973943075	289999	-172.32864049283845	191.05351800373367	929	0.02
290000	23.130025923252106	290999	-165.2591902209705	191.05351800373367	934	0.02
291000	23.188044794400533	291999	-177.9328932088819	191.05351800373367	944	0.02
292000	23.2464963833491	292999	-185.30962282373548	191.05351800373367	954	0.02
293000	23.316586768627168	293999	-182.78501470981087	191.05351800373367	958	0.02
294000	23.37820901075999	294999	-181.89656298770845	191.05351800373367	963	0.02
295000	23.44311467409134	295999	-174.7912913178983	191.05351800373367	968	0.02
296000	23.501393365859986	296999	-189.50252327537862	191.05351800373367	978	0.02
297000	23.56059711376826	297999	-177.58631022666106	191.05351800373367	988	0.02
298000	23.618401833375295	298999	-174.68081084154713	191.05351800373367	1000	0.02
299000	23.676110001405082	299999	-176.09115765347195	191.05351800373367	1009	0.02
