Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
20	0.8650607148806254	103480	5174	1985.3863376457798	-1473.071	164.73582	-1206.6475	-1785.246	199.0	0.0	520
21	1.0208409190177918	108654	5174	553.578384399045	-1460.1184	149.64743	-1203.8163	-1717.4934	199.0	0.0	546
22	1.0633472005526226	113828	5174	2029.0065560012656	-1498.9883	180.7355	-1041.2399	-1729.7448	199.0	0.0	572
23	1.1068755586942036	119002	5174	1981.3596422303594	-1465.6549	157.07028	-1135.735	-1709.646	199.0	0.0	598
24	1.1512033104896546	124176	5174	1945.669205206041	-1506.8064	143.71426	-1110.5356	-1714.4412	199.0	0.0	624
25	1.1944867054621378	129350	5174	1992.605306506367	-1465.8948	163.81479	-1191.9905	-1787.9324	199.0	0.0	650
26	1.2375030477841695	134524	5174	2004.9661815253587	-1476.176	132.49657	-1206.9878	-1647.544	199.0	0.0	676
27	1.2800214449564615	139698	5174	2028.4601608180644	-1454.8378	139.34956	-1205.3007	-1652.8665	199.0	0.0	702
28	1.3237093846003214	144872	5174	1974.115822742896	-1456.062	141.1529	-1217.8994	-1643.0059	199.0	0.0	728
29	1.3669613361358643	150046	5174	1994.014545858837	-1482.39	124.22602	-1228.4293	-1650.727	199.0	0.0	754
30	1.4111284255981444	155220	5174	1952.766891883988	-1424.7325	145.3483	-1111.0682	-1683.6091	199.0	0.0	780
31	1.4543806274731954	160394	5174	1994.0161948304667	-1514.9749	103.456116	-1310.5056	-1689.6157	199.0	0.0	806
32	1.4977204203605652	165568	5174	1989.980730096643	-1501.247	138.9782	-1257.6804	-1783.1456	199.0	0.0	832
33	1.5413274447123209	170742	5174	1977.8176179219768	-1479.2302	110.86497	-1315.2776	-1652.6716	199.0	0.0	858
34	1.5848674774169922	175916	5174	1980.8528880527017	-1472.5436	134.15558	-1268.4601	-1701.7021	199.0	0.0	884
35	1.627592428525289	181090	5174	2018.5660330183696	-1484.1752	123.408585	-1252.1555	-1652.9604	199.0	0.0	910
36	1.6709279378255208	186264	5174	1990.174541008566	-1495.4009	108.58091	-1286.3975	-1650.8855	199.0	0.0	936
37	1.7139020085334777	191438	5174	2006.9128732247884	-1490.6411	136.16458	-1241.3395	-1645.0883	199.0	0.0	962
38	1.7589867075284322	196612	5174	1912.973573756174	-1443.5402	161.5595	-1220.3027	-1741.523	199.0	0.0	988
